topic,key,value
robot_joint_control,alpha,59718.6412534750
robot_joint_control,sim_time,6.9111112785
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint01
robot_joint_control,theta,-2.6179938316
robot_joint_control,theta_ref,-1.8902254105
robot_joint_control,err,0.7277684212
robot_joint_control,omega,2.4434609413
robot_joint_control,omega_ref,-0.3774887621
robot_joint_control,err_d,-2.8209497035
robot_joint_control,alpha_ref,-0.6544093490
robot_joint_control,torque,-7.8173973247
robot_joint_control,I_eff,0.0008393600
robot_joint_control,alpha,-9313.5214016954
robot_joint_control,sim_time,6.9111112785
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint02
robot_joint_control,theta,1.5365061760
robot_joint_control,theta_ref,1.5201228857
robot_joint_control,err,-0.0163832903
robot_joint_control,omega,0.3267469406
robot_joint_control,omega_ref,-0.4722186327
robot_joint_control,err_d,-0.7989655733
robot_joint_control,alpha_ref,-0.1620582193
robot_joint_control,torque,-9.4587378598
robot_joint_control,I_eff,0.0242945701
robot_joint_control,alpha,-389.3354698329
robot_joint_control,sim_time,6.9111112785
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint03
robot_joint_control,theta,-1.3072782755
robot_joint_control,theta_ref,-1.3233529329
robot_joint_control,err,-0.0160746574
robot_joint_control,omega,-2.0943951607
robot_joint_control,omega_ref,-0.4538460970
robot_joint_control,err_d,1.6405490637
robot_joint_control,alpha_ref,0.2191476524
robot_joint_control,torque,15.8190124244
robot_joint_control,I_eff,0.0095423805
robot_joint_control,alpha,1657.7637510231
robot_joint_control,sim_time,6.9111112785
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint04
robot_joint_control,theta,0.5031793714
robot_joint_control,theta_ref,-0.3129701316
robot_joint_control,err,-0.8161495030
robot_joint_control,omega,-2.4434609413
robot_joint_control,omega_ref,0.0040422832
robot_joint_control,err_d,2.4475032245
robot_joint_control,alpha_ref,0.6669560671
robot_joint_control,torque,2.6203694048
robot_joint_control,I_eff,0.0009299600
robot_joint_control,alpha,2817.7227287285
robot_joint_control,sim_time,6.9111112785
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint05
robot_joint_control,theta,-1.3439035416
robot_joint_control,theta_ref,-1.3439035416
robot_joint_control,err,0.0000000000
robot_joint_control,omega,2.4434609413
robot_joint_control,omega_ref,0.3132396936
robot_joint_control,err_d,-2.1302212477
robot_joint_control,alpha_ref,0.5073263049
robot_joint_control,torque,-20.4849576767
robot_joint_control,I_eff,0.0005386000
robot_joint_control,alpha,-38033.7108501765
robot_joint_control,sim_time,6.9111112785
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint06
robot_joint_control,theta,2.7925267220
robot_joint_control,theta_ref,1.9982310534
robot_joint_control,err,-0.7942956686
robot_joint_control,omega,-2.7925267220
robot_joint_control,omega_ref,0.5948359966
robot_joint_control,err_d,3.3873627186
robot_joint_control,alpha_ref,0.1378911734
robot_joint_control,torque,11.0340620283
robot_joint_control,I_eff,0.0001832800
robot_joint_control,alpha,60203.3051183047
robot_joint_control,sim_time,6.9166668341
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint01
robot_joint_control,theta,-2.6179938316
robot_joint_control,theta_ref,-1.8923326731
robot_joint_control,err,0.7256611586
robot_joint_control,omega,2.4434609413
robot_joint_control,omega_ref,-0.3811168969
robot_joint_control,err_d,-2.8245778382
robot_joint_control,alpha_ref,-0.6517139673
robot_joint_control,torque,-7.8991017054
robot_joint_control,I_eff,0.0008393600
robot_joint_control,alpha,-9410.8626863638
robot_joint_control,sim_time,6.9166668341
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint02
robot_joint_control,theta,1.5341341496
robot_joint_control,theta_ref,1.5174970627
robot_joint_control,err,-0.0166370869
robot_joint_control,omega,0.3253976405
robot_joint_control,omega_ref,-0.4731096327
robot_joint_control,err_d,-0.7985072732
robot_joint_control,alpha_ref,-0.1586994082
robot_joint_control,torque,-9.4586361721
robot_joint_control,I_eff,0.0242945701
robot_joint_control,alpha,-389.3312842212
robot_joint_control,sim_time,6.9166668341
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint03
robot_joint_control,theta,-1.3090097904
robot_joint_control,theta_ref,-1.3258708715
robot_joint_control,err,-0.0168610811
robot_joint_control,omega,-2.0943951607
robot_joint_control,omega_ref,-0.4526196420
robot_joint_control,err_d,1.6417755187
robot_joint_control,alpha_ref,0.2223683894
robot_joint_control,torque,15.8091942056
robot_joint_control,I_eff,0.0095423805
robot_joint_control,alpha,1656.7348443643
robot_joint_control,sim_time,6.9166668341
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint04
robot_joint_control,theta,0.5042675138
robot_joint_control,theta_ref,-0.3129373789
robot_joint_control,err,-0.8172048926
robot_joint_control,omega,-2.4434609413
robot_joint_control,omega_ref,0.0077474392
robot_joint_control,err_d,2.4512083805
robot_joint_control,alpha_ref,0.6668934822
robot_joint_control,torque,2.6236258538
robot_joint_control,I_eff,0.0009299600
robot_joint_control,alpha,2821.2244374539
robot_joint_control,sim_time,6.9166668341
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint05
robot_joint_control,theta,-1.3439035416
robot_joint_control,theta_ref,-1.3439035416
robot_joint_control,err,0.0000000000
robot_joint_control,omega,2.4434609413
robot_joint_control,omega_ref,0.3160489202
robot_joint_control,err_d,-2.1274120212
robot_joint_control,alpha_ref,0.5039862394
robot_joint_control,torque,-20.4624856636
robot_joint_control,I_eff,0.0005386000
robot_joint_control,alpha,-37991.9878423175
robot_joint_control,sim_time,6.9166668341
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint06
robot_joint_control,theta,2.7925267220
robot_joint_control,theta_ref,2.0015377998
robot_joint_control,err,-0.7909889221
robot_joint_control,omega,-2.7925267220
robot_joint_control,omega_ref,0.5955845118
robot_joint_control,err_d,3.3881112337
robot_joint_control,alpha_ref,0.1315728128
robot_joint_control,torque,11.1227176533
robot_joint_control,I_eff,0.0001832800
robot_joint_control,alpha,60687.0219610380
robot_joint_control,sim_time,6.9222223898
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint01
robot_joint_control,theta,-2.6179938316
robot_joint_control,theta_ref,-1.8944599628
robot_joint_control,err,0.7235338688
robot_joint_control,omega,2.4434609413
robot_joint_control,omega_ref,-0.3847299814
robot_joint_control,err_d,-2.8281909227
robot_joint_control,alpha_ref,-0.6489928961
robot_joint_control,torque,-7.9811863421
robot_joint_control,I_eff,0.0008393600
robot_joint_control,alpha,-9508.6570019973
robot_joint_control,sim_time,6.9222223898
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint02
robot_joint_control,theta,1.5317547321
robot_joint_control,theta_ref,1.5148662329
robot_joint_control,err,-0.0168884993
robot_joint_control,omega,0.3240693510
robot_joint_control,omega_ref,-0.4739819467
robot_joint_control,err_d,-0.7980512977
robot_joint_control,alpha_ref,-0.1553343236
robot_joint_control,torque,-9.4585353453
robot_joint_control,I_eff,0.0242945701
robot_joint_control,alpha,-389.3271340441
robot_joint_control,sim_time,6.9222223898
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint03
robot_joint_control,theta,-1.3107382059
robot_joint_control,theta_ref,-1.3283820152
robot_joint_control,err,-0.0176438093
robot_joint_control,omega,-2.0943951607
robot_joint_control,omega_ref,-0.4513753653
robot_joint_control,err_d,1.6430197954
robot_joint_control,alpha_ref,0.2255803347
robot_joint_control,torque,15.7996108644
robot_joint_control,I_eff,0.0095423805
robot_joint_control,alpha,1655.7305518588
robot_joint_control,sim_time,6.9222223898
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint04
robot_joint_control,theta,0.5053765178
robot_joint_control,theta_ref,-0.3128840327
robot_joint_control,err,-0.8182605505
robot_joint_control,omega,-2.4434609413
robot_joint_control,omega_ref,0.0114521384
robot_joint_control,err_d,2.4549130797
robot_joint_control,alpha_ref,0.6667915583
robot_joint_control,torque,2.6268719062
robot_joint_control,I_eff,0.0009299600
robot_joint_control,alpha,2824.7149665413
robot_joint_control,sim_time,6.9222223898
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint05
robot_joint_control,theta,-1.3439035416
robot_joint_control,theta_ref,-1.3439035416
robot_joint_control,err,0.0000000000
robot_joint_control,omega,2.4434609413
robot_joint_control,omega_ref,0.3188394904
robot_joint_control,err_d,-2.1246214509
robot_joint_control,alpha_ref,0.5006164908
robot_joint_control,torque,-20.4401629165
robot_joint_control,I_eff,0.0005386000
robot_joint_control,alpha,-37950.5419714999
robot_joint_control,sim_time,6.9222223898
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint06
robot_joint_control,theta,2.7925267220
robot_joint_control,theta_ref,2.0048487186
robot_joint_control,err,-0.7876780033
robot_joint_control,omega,-2.7925267220
robot_joint_control,omega_ref,0.5962978601
robot_joint_control,err_d,3.3888245821
robot_joint_control,alpha_ref,0.1252466738
robot_joint_control,torque,11.2111962512
robot_joint_control,I_eff,0.0001832800
robot_joint_control,alpha,61169.7729197886
robot_joint_control,sim_time,6.9277779455
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint01
robot_joint_control,theta,-2.6179938316
robot_joint_control,theta_ref,-1.8966073990
robot_joint_control,err,0.7213864326
robot_joint_control,omega,2.4434609413
robot_joint_control,omega_ref,-0.3883278668
robot_joint_control,err_d,-2.8317888081
robot_joint_control,alpha_ref,-0.6462461352
robot_joint_control,torque,-8.0636530231
robot_joint_control,I_eff,0.0008393600
robot_joint_control,alpha,-9606.9064789562
robot_joint_control,sim_time,6.9277779455
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint02
robot_joint_control,theta,1.5293679237
robot_joint_control,theta_ref,1.5122306347
robot_joint_control,err,-0.0171372890
robot_joint_control,omega,0.3227621615
robot_joint_control,omega_ref,-0.4748355448
robot_joint_control,err_d,-0.7975977063
robot_joint_control,alpha_ref,-0.1519631147
robot_joint_control,torque,-9.4584300783
robot_joint_control,I_eff,0.0242945701
robot_joint_control,alpha,-389.3228010968
robot_joint_control,sim_time,6.9277779455
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint03
robot_joint_control,theta,-1.3124635220
robot_joint_control,theta_ref,-1.3308861256
robot_joint_control,err,-0.0184226036
robot_joint_control,omega,-2.0943951607
robot_joint_control,omega_ref,-0.4501132369
robot_joint_control,err_d,1.6442819238
robot_joint_control,alpha_ref,0.2287833989
robot_joint_control,torque,15.7902685989
robot_joint_control,I_eff,0.0095423805
robot_joint_control,alpha,1654.7515230333
robot_joint_control,sim_time,6.9277779455
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint04
robot_joint_control,theta,0.5065062642
robot_joint_control,theta_ref,-0.3128101230
robot_joint_control,err,-0.8193163872
robot_joint_control,omega,-2.4434609413
robot_joint_control,omega_ref,0.0151561620
robot_joint_control,err_d,2.4586171033
robot_joint_control,alpha_ref,0.6666503549
robot_joint_control,torque,2.6301080463
robot_joint_control,I_eff,0.0009299600
robot_joint_control,alpha,2828.1948368122
robot_joint_control,sim_time,6.9277779455
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint05
robot_joint_control,theta,-1.3439035416
robot_joint_control,theta_ref,-1.3439035416
robot_joint_control,err,0.0000000000
robot_joint_control,omega,2.4434609413
robot_joint_control,omega_ref,0.3216112554
robot_joint_control,err_d,-2.1218496859
robot_joint_control,alpha_ref,0.4972171485
robot_joint_control,torque,-20.4179906274
robot_joint_control,I_eff,0.0005386000
robot_joint_control,alpha,-37909.3754509517
robot_joint_control,sim_time,6.9277779455
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint06
robot_joint_control,theta,2.7925267220
robot_joint_control,theta_ref,2.0081632137
robot_joint_control,err,-0.7843635082
robot_joint_control,omega,-2.7925267220
robot_joint_control,omega_ref,0.5969761014
robot_joint_control,err_d,3.3895028234
robot_joint_control,alpha_ref,0.1189131588
robot_joint_control,torque,11.2994833976
robot_joint_control,I_eff,0.0001832800
robot_joint_control,alpha,61651.4792939349
robot_joint_control,sim_time,6.9333335012
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint01
robot_joint_control,theta,-2.6179938316
robot_joint_control,theta_ref,-1.8987747431
robot_joint_control,err,0.7192190886
robot_joint_control,omega,2.4434609413
robot_joint_control,omega_ref,-0.3919104338
robot_joint_control,err_d,-2.8353713751
robot_joint_control,alpha_ref,-0.6434739232
robot_joint_control,torque,-8.1464948344
robot_joint_control,I_eff,0.0008393600
robot_joint_control,alpha,-9705.6028800852
robot_joint_control,sim_time,6.9333335012
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint02
robot_joint_control,theta,1.5269739628
robot_joint_control,theta_ref,1.5095902681
robot_joint_control,err,-0.0173836946
robot_joint_control,omega,0.3214760721
robot_joint_control,omega_ref,-0.4756704271
robot_joint_control,err_d,-0.7971464992
robot_joint_control,alpha_ref,-0.1485859007
robot_joint_control,torque,-9.4583263342
robot_joint_control,I_eff,0.0242945701
robot_joint_control,alpha,-389.3185308399
robot_joint_control,sim_time,6.9333335012
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint03
robot_joint_control,theta,-1.3141857386
robot_joint_control,theta_ref,-1.3333832026
robot_joint_control,err,-0.0191974640
robot_joint_control,omega,-2.0943951607
robot_joint_control,omega_ref,-0.4488333166
robot_joint_control,err_d,1.6455618441
robot_joint_control,alpha_ref,0.2319774181
robot_joint_control,torque,15.7811669306
robot_joint_control,I_eff,0.0095423805
robot_joint_control,alpha,1653.7977077534
robot_joint_control,sim_time,6.9333335012
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint04
robot_joint_control,theta,0.5076567531
robot_joint_control,theta_ref,-0.3127156496
robot_joint_control,err,-0.8203724027
robot_joint_control,omega,-2.4434609413
robot_joint_control,omega_ref,0.0188592914
robot_joint_control,err_d,2.4623202328
robot_joint_control,alpha_ref,0.6664698124
robot_joint_control,torque,2.6333325270
robot_joint_control,I_eff,0.0009299600
robot_joint_control,alpha,2831.6621694582
robot_joint_control,sim_time,6.9333335012
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint05
robot_joint_control,theta,-1.3439035416
robot_joint_control,theta_ref,-1.3439035416
robot_joint_control,err,0.0000000000
robot_joint_control,omega,2.4434609413
robot_joint_control,omega_ref,0.3243640661
robot_joint_control,err_d,-2.1190968752
robot_joint_control,alpha_ref,0.4937885106
robot_joint_control,torque,-20.3959699883
robot_joint_control,I_eff,0.0005386000
robot_joint_control,alpha,-37868.4904936926
robot_joint_control,sim_time,6.9333335012
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint06
robot_joint_control,theta,2.7925267220
robot_joint_control,theta_ref,2.0114817619
robot_joint_control,err,-0.7810449600
robot_joint_control,omega,-2.7925267220
robot_joint_control,omega_ref,0.5976191163
robot_joint_control,err_d,3.3901458383
robot_joint_control,alpha_ref,0.1125726327
robot_joint_control,torque,11.3875900598
robot_joint_control,I_eff,0.0001832800
robot_joint_control,alpha,62132.2009226371
robot_joint_control,sim_time,6.9388890569
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint01
robot_joint_control,theta,-2.6179938316
